"No.","Time","Source","Destination","Protocol","Length","Info"
"77","1.060000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"78","1.060000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"79","1.061000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"80","1.061000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"81","1.061000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"82","1.062000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"83","1.062000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"84","1.163000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"85","1.164000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"86","1.165000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"87","1.165000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"88","1.165000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"89","1.166000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"90","1.166000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"91","1.169000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"92","1.170000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"93","1.170000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"94","1.170000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"95","1.284000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"96","1.285000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"97","1.287000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"98","1.287000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"99","1.288000","fe80::212:740c:c:c0c","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"100","1.427000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"101","1.428000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"102","1.429000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"103","1.429000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"104","1.429000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"105","1.430000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"106","1.430000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"107","1.528000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"108","1.528000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"109","1.531000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"110","1.531000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"111","1.531000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"112","1.531000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"113","1.532000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"114","1.532000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"115","1.646000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"116","1.647000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"117","1.647000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"118","1.647000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"119","1.648000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"120","1.648000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"121","1.648000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"122","1.648000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"123","1.649000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"124","1.649000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"125","2.741000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"126","2.742000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"127","2.744000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"128","2.744000","fe80::212:7408:8:808","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"129","3.920000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"130","3.978000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"131","3.074000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"132","3.074000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"133","3.077000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"134","3.204000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"135","3.206000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"136","3.209000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"137","3.209000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"138","3.210000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"139","3.210000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"140","3.210000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"141","3.212000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"142","3.312000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"143","3.314000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"144","3.314000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"145","3.314000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"146","3.318000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"147","3.318000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"148","3.318000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"149","3.319000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"150","3.319000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"151","3.319000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"152","3.319000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"153","3.321000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"154","3.457000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"155","3.459000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"156","3.460000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"157","3.462000","fe80::212:7418:18:1818","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)[Malformed Packet]"
"158","3.567000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"159","3.568000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"160","3.568000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"161","3.569000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"162","3.570000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"163","3.570000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"164","3.571000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"165","3.571000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"166","3.698000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"167","3.698000","fe80::212:7414:14:1414","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"168","3.698000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"169","3.700000","fe80::212:7414:14:1414","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"170","3.701000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"171","3.701000","fe80::212:7414:14:1414","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"172","3.701000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"173","3.701000","fe80::212:7414:14:1414","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
"174","3.702000","fe80::212:7412:12:1212","ff02::1a","ICMPv6","99","RPL Control (DODAG Information Object)"
