second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
101.0,22,5,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,3
102.0,23,5,4,0.8,0.8,0.90007627,0.90007627,0.009002685546875,303,0.7408313,0.7408313,0,0,0,9
102.0,1,0,1,0.2,0.2,0.09992372,0.09992372,0.00099945068359375,106,0.2591687,0.2591687,0,0,0,7
105.0,16,5,1,0.125,0.875,0.05877075,0.88200986,0.00099945068359375,89,0.13165681,0.84319526,0,0,0,2
105.0,15,5,1,0.125,0.875,0.05877075,0.88200986,0.00099945068359375,89,0.13165681,0.84319526,0,0,0,2
105.0,21,5,5,0.625,0.875,0.7644684,0.88200986,0.01300048828125,392,0.57988167,0.84319526,0,0,0,9
105.0,4,0,1,0.125,0.125,0.11799013,0.11799013,0.00200653076171875,106,0.15680474,0.15680474,0,0,0,4
106.0,21,5,1,0.5,1.0,0.4,1.0,0.0019989013671875,36,0.288,1.0,0,0,0,10
106.0,14,5,1,0.5,1.0,0.6,1.0,0.00299835205078125,89,0.712,1.0,0,0,0,2
107.0,11,5,1,1.0,1.0,1.0,1.0,0.00099945068359375,89,1.0,1.0,0,0,0,2
108.0,41,49,29,0.50877196,0.98245615,0.61074275,0.9932922,0.18199920654296875,2871,0.50967515,0.98420024,29,0,0,0
108.0,10,5,1,0.01754386,0.01754386,0.006707801,0.006707801,0.0019989013671875,89,0.015799752,0.015799752,0,0,0,3
108.0,44,49,27,0.47368422,0.98245615,0.38254946,0.9932922,0.1139984130859375,2673,0.47452512,0.98420024,27,0,0,0
109.0,44,49,2,0.06451613,1.0,0.054338466,1.0,0.10400390625,198,0.06451613,1.0,2,0,0,0
109.0,38,49,29,0.9354839,1.0,0.94566154,1.0,1.80999755859375,2871,0.9354839,1.0,29,0,0,0
110.0,12,5,4,1.0,1.0,1.0,1.0,0.009002685546875,356,1.0,1.0,0,0,0,8
111.0,1,0,1,0.5,0.5,0.6,0.6,0.00299835205078125,106,0.74647886,0.74647886,0,0,0,8
111.0,12,5,1,0.5,0.5,0.4,0.4,0.0019989013671875,36,0.2535211,0.2535211,0,0,0,9
113.0,30,49,29,1.0,1.0,1.0,1.0,1.430999755859375,2871,1.0,1.0,29,0,0,0
114.0,25,5,1,1.0,1.0,1.0,1.0,0.00099945068359375,89,1.0,1.0,0,0,0,2
115.0,18,5,6,0.13333334,0.24444444,0.06965004,0.12434525,0.01399993896484375,428,0.101397775,0.19426677,0,0,0,11
115.0,3,4,3,0.06666667,0.06666667,0.044750627,0.044750627,0.00899505615234375,318,0.075337596,0.075337596,0,0,0,7
115.0,4,0,1,0.022222223,0.044444446,0.00998254,0.014992788,0.00200653076171875,106,0.025112532,0.050225064,0,0,0,5
115.0,6,5,1,0.022222223,0.24444444,0.014916875,0.12434525,0.00299835205078125,89,0.021085052,0.19426677,0,0,0,3
115.0,45,49,29,0.64444447,0.64444447,0.81591135,0.81591135,0.16400146484375,2871,0.6801706,0.6801706,29,0,0,0
115.0,20,5,4,0.08888889,0.24444444,0.039778333,0.12434525,0.00799560546875,303,0.07178394,0.19426677,0,0,0,28
115.0,1,0,1,0.022222223,0.044444446,0.005010248,0.014992788,0.001007080078125,106,0.025112532,0.050225064,0,0,0,9
117.0,13,5,4,0.4,0.8,0.3888889,0.8333333,0.00699615478515625,303,0.37041566,0.7408313,0,0,0,8
117.0,4,0,1,0.1,0.2,0.055555556,0.16666667,0.00099945068359375,106,0.12958436,0.2591687,0,0,0,6
117.0,17,5,4,0.4,0.8,0.44444445,0.8333333,0.00799560546875,303,0.37041566,0.7408313,0,0,0,10
117.0,1,0,1,0.1,0.2,0.11111111,0.16666667,0.0019989013671875,106,0.12958436,0.2591687,0,0,0,10
118.0,37,49,29,0.46774194,1.0,0.09017686,1.0,0.0890045166015625,2871,0.46774194,1.0,29,0,0,0
118.0,34,49,29,0.46774194,1.0,0.3576464,1.0,0.352996826171875,2871,0.46774194,1.0,29,0,0,0
118.0,32,49,4,0.06451613,1.0,0.5521767,1.0,0.5449981689453125,396,0.06451613,1.0,4,0,0,0
119.0,29,49,29,0.537037,1.0,0.43767354,1.0,0.4810028076171875,2871,0.537037,1.0,29,0,0,0
119.0,32,49,25,0.46296296,1.0,0.56232643,1.0,0.6179962158203125,2475,0.46296296,1.0,25,0,0,0
120.0,45,29,3,0.0882353,0.0882353,0.050016686,0.050016686,0.00800323486328125,234,0.071515895,0.071515895,0,0,0,3
120.0,29,27,1,0.029411765,0.029411765,0.0125399325,0.0125399325,0.00200653076171875,78,0.02383863,0.02383863,0,0,1,0
120.0,48,49,29,0.85294116,0.85294116,0.92495114,0.92495114,0.14800262451171875,2871,0.877445,0.877445,29,0,0,0
120.0,8,5,1,0.029411765,0.029411765,0.012492252,0.012492252,0.0019989013671875,89,0.027200488,0.027200488,0,0,0,3
121.0,34,29,3,0.375,0.625,0.7630998,0.8945995,0.02899932861328125,234,0.375,0.625,0,0,3,0
121.0,29,27,3,0.375,0.375,0.105400525,0.105400525,0.00400543212890625,234,0.375,0.375,0,0,3,0
121.0,42,29,2,0.25,0.625,0.1314997,0.8945995,0.00499725341796875,156,0.25,0.625,0,0,2,0
122.0,46,29,8,0.24242425,0.42424244,0.24343283,0.80385345,0.13899993896484375,624,0.2184874,0.38235295,0,0,8,0
122.0,29,27,1,0.030303031,0.030303031,0.0017503541,0.0017503541,0.00099945068359375,78,0.027310925,0.027310925,0,0,1,0
122.0,26,5,5,0.15151516,0.15151516,0.024518318,0.024518318,0.01399993896484375,392,0.13725491,0.13725491,0,0,0,14
122.0,2,0,1,0.030303031,0.030303031,0.0035007081,0.0035007081,0.0019989013671875,106,0.037114847,0.037114847,0,0,0,3
122.0,40,49,12,0.36363637,0.36363637,0.16637717,0.16637717,0.095001220703125,1188,0.4159664,0.4159664,12,0,0,0
122.0,39,29,4,0.121212125,0.42424244,0.014002833,0.80385345,0.00799560546875,312,0.1092437,0.38235295,0,0,4,0
122.0,42,29,2,0.060606062,0.42424244,0.5464178,0.80385345,0.31200408935546875,156,0.05462185,0.38235295,0,0,2,0
123.0,19,5,1,0.055555556,0.055555556,0.0024141457,0.0024141457,0.0019989013671875,89,0.050225735,0.050225735,0,0,0,2
123.0,40,49,17,0.9444444,0.9444444,0.99758583,0.99758583,0.8259963989257812,1683,0.94977427,0.94977427,17,0,0,0
124.0,9,5,1,0.5,1.0,0.6666667,1.0,0.0019989013671875,89,0.5,1.0,0,0,0,3
124.0,7,5,1,0.5,1.0,0.33333334,1.0,0.00099945068359375,89,0.5,1.0,0,0,0,2
125.0,28,49,29,0.82857144,0.82857144,0.9606218,0.9606218,0.48799896240234375,2871,0.8521817,0.8521817,29,0,0,0
125.0,24,5,5,0.14285715,0.14285715,0.035443418,0.035443418,0.01800537109375,392,0.116355,0.116355,0,0,0,10
125.0,1,0,1,0.028571429,0.028571429,0.00393482,0.00393482,0.0019989013671875,106,0.031463344,0.031463344,0,0,0,11
126.0,33,49,29,1.0,1.0,1.0,1.0,2.4849929809570312,2871,1.0,1.0,29,0,0,0
128.0,23,5,1,0.033333335,0.033333335,0.06954861,0.06954861,0.0449981689453125,89,0.030067567,0.030067567,0,0,0,10
128.0,46,49,29,0.96666664,0.96666664,0.9304514,0.9304514,0.6020050048828125,2871,0.96993244,0.96993244,29,0,0,0
129.0,35,49,29,0.82857144,0.82857144,0.9649029,0.9649029,0.35699462890625,2871,0.8521817,0.8521817,29,0,0,0
129.0,23,5,4,0.114285715,0.14285715,0.027013652,0.029694395,0.0099945068359375,303,0.089937665,0.116355,0,0,0,14
129.0,1,0,1,0.028571429,0.028571429,0.0054027303,0.0054027303,0.0019989013671875,106,0.031463344,0.031463344,0,0,0,12
129.0,15,5,1,0.028571429,0.14285715,0.002680744,0.029694395,0.0009918212890625,89,0.026417334,0.116355,0,0,0,3
130.0,14,5,1,0.14285715,0.85714287,0.13414635,0.9339431,0.00201416015625,89,0.15161839,0.81942075,0,0,0,3
130.0,24,5,5,0.71428573,0.85714287,0.79979676,0.9339431,0.0120086669921875,392,0.6678024,0.81942075,0,0,0,15
130.0,1,0,1,0.14285715,0.14285715,0.06605691,0.06605691,0.0009918212890625,106,0.18057922,0.18057922,0,0,0,13
131.0,36,49,9,0.19148937,0.78723407,0.19957462,0.9714962,0.188995361328125,891,0.20054017,0.8244429,9,0,0,0
131.0,40,35,4,0.08510638,0.08510638,0.009506622,0.009506622,0.009002685546875,312,0.070222825,0.070222825,0,0,4,0
131.0,35,47,5,0.10638298,0.10638298,0.016886339,0.016886339,0.0159912109375,390,0.08777853,0.08777853,0,0,5,0
131.0,47,27,1,0.61702126,0.021276595,0.7740324,0.0021107923,0.0019989013671875,78,0.64145845,0.017555706,0,0,1,0
131.0,47,49,28,0.61702126,0.78723407,0.7740324,0.9714962,0.7310028076171875,2772,0.64145845,0.8244429,28,0,0,0
132.0,36,49,20,0.95238096,1.0,0.3026858,1.0,0.260009765625,1980,0.95238096,1.0,20,0,0,0
132.0,47,49,1,0.04761905,1.0,0.6973142,1.0,0.5989990234375,99,0.04761905,1.0,1,0,0,0
133.0,8,5,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,4
134.0,43,47,3,0.375,0.75,0.47079965,0.8238994,0.00799560546875,234,0.375,0.75,0,0,3,0
