second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
101.0,42,67,10,1.0,1.0,1.0,1.0,1.30999755859375,990,1.0,1.0,10,0,0,0
102.0,1,0,1,0.2,0.2,0.22024432,0.22024432,0.0370025634765625,106,0.2591687,0.2591687,0,0,0,4
102.0,24,7,1,0.2,0.8,0.39285228,0.7797557,0.06600189208984375,36,0.08801956,0.7408313,0,0,0,1
102.0,30,7,1,0.2,0.8,0.0,0.7797557,0.0,89,0.2176039,0.7408313,0,0,0,1
102.0,29,7,2,0.4,0.8,0.3869034,0.7797557,0.06500244140625,178,0.4352078,0.7408313,0,0,0,2
103.0,29,7,2,0.06666667,0.16666667,0.14300084,0.2363023,0.14099884033203125,125,0.04514265,0.14156735,0,0,0,4
103.0,5,0,1,0.033333335,0.033333335,0.039555237,0.039555237,0.03900146484375,106,0.038280968,0.038280968,0,0,0,2
103.0,55,42,5,0.16666667,0.16666667,0.08620596,0.08620596,0.08499908447265625,390,0.14084508,0.14084508,0,0,5,0
103.0,38,67,12,0.4,0.6333333,0.43103755,0.63793653,0.4250030517578125,1188,0.42903575,0.6793066,12,0,0,0
103.0,24,7,3,0.1,0.16666667,0.09330145,0.2363023,0.0919952392578125,267,0.0964247,0.14156735,0,0,0,4
103.0,57,67,7,0.23333333,0.6333333,0.20689896,0.63793653,0.20400238037109375,693,0.25027084,0.6793066,7,0,0,0
104.0,57,67,22,0.5641026,1.0,0.33125672,1.0,0.37200164794921875,2178,0.5641026,1.0,22,0,0,0
104.0,38,67,17,0.43589744,1.0,0.6687433,1.0,0.7509994506835938,1683,0.43589744,1.0,17,0,0,0
105.0,54,67,8,0.53333336,0.53333336,0.3540297,0.3540297,0.227996826171875,792,0.5871016,0.5871016,8,0,0,0
105.0,42,37,2,0.13333334,0.13333334,0.14751633,0.14751633,0.095001220703125,156,0.115641214,0.115641214,0,0,2,0
105.0,56,42,4,0.26666668,0.26666668,0.13975666,0.13975666,0.09000396728515625,312,0.23128243,0.23128243,0,0,4,0
105.0,33,7,1,0.06666667,0.06666667,0.35869732,0.35869732,0.2310028076171875,89,0.065974794,0.065974794,0,0,0,1
106.0,59,63,4,0.08,0.08,0.16574125,0.16574125,0.1790008544921875,312,0.07187284,0.07187284,0,0,4,0
106.0,54,67,21,0.42,0.42,0.25555602,0.25555602,0.2760009765625,2079,0.47892192,0.47892192,21,0,0,0
