second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
129.0,28,44,44,0.6197183,0.8309859,0.47665736,0.74792224,0.44805908203125,2904,0.5453521,0.82422537,0,44,0,4147
129.0,34,40,12,0.16901408,0.16901408,0.2520778,0.2520778,0.2369537353515625,936,0.17577465,0.17577465,0,0,12,0
129.0,40,44,15,0.2112676,0.8309859,0.27126485,0.74792224,0.2549896240234375,1485,0.27887323,0.82422537,15,0,0,0
130.0,40,44,16,0.10810811,0.6081081,0.24719279,0.87312675,0.2630157470703125,1584,0.12900074,0.6315661,16,0,0,0
130.0,42,22,5,0.033783782,0.033783782,0.00093215355,0.00093215355,0.0009918212890625,390,0.031761546,0.031761546,0,0,5,0
130.0,39,44,39,0.2635135,0.6081081,0.45675525,0.87312675,0.485992431640625,3861,0.3144393,0.6315661,39,0,0,27
130.0,34,40,26,0.17567568,0.17567568,0.011271887,0.011271887,0.011993408203125,2028,0.16516003,0.16516003,0,0,26,0
130.0,28,44,35,0.23648648,0.6081081,0.1691787,0.87312675,0.1800079345703125,2310,0.18812607,0.6315661,0,35,0,4182
130.0,25,23,27,0.18243243,0.18243243,0.114669226,0.114669226,0.12200927734375,2106,0.17151234,0.17151234,0,0,27,0
131.0,40,44,27,0.25233644,0.85046726,0.24140866,0.89914703,0.2249908447265625,2673,0.30471957,0.85772914,27,0,0,0
131.0,28,44,45,0.42056075,0.85046726,0.35837194,0.89914703,0.3339996337890625,2970,0.3385773,0.85772914,0,45,0,4227
131.0,39,44,19,0.17757009,0.85046726,0.29936638,0.89914703,0.2790069580078125,1881,0.21443228,0.85772914,19,0,0,27
131.0,25,23,11,0.10280374,0.10280374,0.008579053,0.008579053,0.00799560546875,858,0.097811215,0.097811215,0,0,11,0
131.0,27,40,5,0.046728972,0.046728972,0.09227394,0.09227394,0.08599853515625,390,0.044459645,0.044459645,0,0,5,0
132.0,28,44,41,0.8913044,0.8913044,0.99895924,0.99895924,0.9520111083984375,2706,0.874031,0.874031,0,41,0,4268
132.0,30,23,5,0.10869565,0.10869565,0.0010407327,0.0010407327,0.0009918212890625,390,0.125969,0.125969,0,0,5,0
133.0,28,44,94,0.68613136,0.68613136,0.79740435,0.79740435,0.8109588623046875,6204,0.64908975,0.64908975,0,94,0,4362
133.0,27,41,38,0.27737227,0.27737227,0.017719429,0.017719429,0.0180206298828125,2964,0.31010672,0.31010672,0,0,38,0
133.0,37,23,5,0.03649635,0.03649635,0.18487622,0.18487622,0.188018798828125,390,0.040803514,0.040803514,0,0,5,0
134.0,28,44,54,0.5869565,0.5869565,0.7734059,0.7734059,0.8260040283203125,3564,0.5459559,0.5459559,0,54,0,4416
134.0,37,23,33,0.35869566,0.35869566,0.22565113,0.22565113,0.240997314453125,2574,0.39430147,0.39430147,0,0,33,0
134.0,27,40,5,0.054347824,0.054347824,0.0009429514,0.0009429514,0.001007080078125,390,0.05974265,0.05974265,0,0,5,0
135.0,28,44,49,0.45794392,0.58878505,0.60758686,0.61055046,0.610015869140625,3234,0.40163934,0.57377046,0,49,0,4465
135.0,27,40,5,0.12149533,0.046728972,0.002994012,0.001990942,0.0019989013671875,390,0.12593144,0.04843517,0,0,5,0
135.0,37,23,9,0.08411215,0.08411215,0.13444178,0.13444178,0.134979248046875,702,0.08718331,0.08718331,0,0,9,0
135.0,27,41,8,0.12149533,0.28037384,0.002994012,0.2530168,0.001007080078125,624,0.12593144,0.29061103,0,0,8,0
135.0,43,41,22,0.20560747,0.28037384,0.25201374,0.2530168,0.253021240234375,1716,0.21311475,0.29061103,0,0,22,0
135.0,23,44,14,0.13084112,0.58878505,0.0029636158,0.61055046,0.0029754638671875,1386,0.17213115,0.57377046,14,0,0,0
136.0,43,41,16,0.07053942,0.15352698,0.090119086,0.17258683,0.093994140625,1248,0.06529768,0.14211848,0,0,16,0
136.0,23,44,15,0.062240664,0.44813278,0.0028820552,0.3710829,0.0030059814453125,1485,0.07312749,0.48914167,15,0,0,0
136.0,34,40,38,0.15767635,0.15767635,0.2090002,0.2090002,0.217987060546875,2964,0.14595953,0.14595953,0,0,38,0
136.0,43,22,1,0.07053942,0.004149378,0.090119086,0.0,0.0,78,0.06529768,0.00384104,0,0,0,1
136.0,29,44,27,0.112033196,0.44813278,0.008646166,0.3710829,0.0090179443359375,2673,0.13162948,0.48914167,27,0,0,0
136.0,37,23,57,0.23651452,0.23651452,0.24733007,0.24733007,0.257965087890625,4446,0.21893929,0.21893929,0,0,57,0
136.0,28,44,23,0.09543569,0.44813278,0.12944378,0.3710829,0.135009765625,1518,0.07475255,0.48914167,0,23,0,4488
136.0,27,41,16,0.066390045,0.15352698,0.0095970975,0.17258683,0.010009765625,1248,0.06145664,0.14211848,0,0,16,0
136.0,26,44,25,0.10373444,0.44813278,0.17353776,0.3710829,0.180999755859375,2475,0.12187915,0.48914167,25,0,0,0
136.0,33,41,5,0.020746889,0.15352698,0.07287064,0.17258683,0.0760040283203125,390,0.0192052,0.14211848,0,0,5,0
136.0,22,44,18,0.0746888,0.44813278,0.056573134,0.3710829,0.0590057373046875,1782,0.08775299,0.48914167,18,0,0,0
137.0,37,23,42,0.26415095,0.26415095,0.29996455,0.29996455,0.296966552734375,3276,0.24015835,0.24015835,0,0,42,0
137.0,22,44,14,0.08805031,0.3710692,0.03232071,0.55962455,0.0319976806640625,1386,0.10160545,0.4281944,14,0,0,0
137.0,27,40,10,0.36477986,0.062893085,0.36768854,0.004053575,0.0040130615234375,780,0.36397624,0.057180557,0,0,10,0
137.0,27,44,21,0.36477986,0.3710692,0.36768854,0.55962455,0.2370147705078125,2079,0.36397624,0.4281944,21,0,0,0
137.0,29,44,2,0.012578616,0.3710692,0.0030363281,0.55962455,0.0030059814453125,198,0.014515065,0.4281944,2,0,0,0
137.0,26,44,4,0.025157232,0.3710692,0.14444907,0.55962455,0.14300537109375,396,0.02903013,0.4281944,4,0,0,0
137.0,43,41,21,0.13207547,0.3018868,0.012129899,0.13635734,0.0120086669921875,1638,0.120079175,0.2744667,0,0,21,0
137.0,42,44,13,0.08176101,0.3710692,0.009093571,0.55962455,0.009002685546875,1287,0.094347924,0.4281944,13,0,0,0
137.0,27,41,27,0.36477986,0.3018868,0.36768854,0.13635734,0.12298583984375,2106,0.36397624,0.2744667,0,0,27,0
137.0,24,44,5,0.031446543,0.3710692,0.13131733,0.55962455,0.1300048828125,495,0.03628766,0.4281944,5,0,0,0
138.0,24,44,24,0.15189873,0.6392405,0.12717704,0.8229487,0.1250152587890625,2376,0.16448598,0.69221187,24,0,0,0
138.0,36,44,28,0.17721519,0.6392405,0.2817671,0.8229487,0.2769775390625,2772,0.19190031,0.69221187,28,0,0,0
138.0,31,24,2,0.15189873,0.012658228,0.044767316,0.041709352,0.0410003662109375,156,0.12959501,0.010799585,0,0,2,0
138.0,27,44,8,0.12025317,0.6392405,0.11086275,0.8229487,0.1029815673828125,792,0.11422638,0.69221187,8,0,0,0
138.0,42,44,16,0.101265825,0.6392405,0.0061004004,0.8229487,0.0059967041015625,1584,0.10965732,0.69221187,16,0,0,0
138.0,43,41,17,0.10759494,0.3164557,0.12312564,0.132284,0.12103271484375,1326,0.09179647,0.2699896,0,0,17,0
138.0,27,41,11,0.12025317,0.3164557,0.11086275,0.132284,0.0059967041015625,858,0.11422638,0.2699896,0,0,11,0
138.0,35,44,25,0.15822785,0.6392405,0.30314177,0.8229487,0.2979888916015625,2475,0.17133956,0.69221187,25,0,0,32
138.0,31,41,22,0.15189873,0.3164557,0.044767316,0.132284,0.0030059814453125,1716,0.12959501,0.2699896,0,0,22,0
138.0,30,23,5,0.03164557,0.03164557,0.0030579616,0.0030579616,0.0030059814453125,390,0.026998961,0.026998961,0,0,5,0
139.0,31,41,16,0.59090906,0.24242425,0.33143324,0.13324413,0.1169891357421875,1248,0.54633623,0.22413793,0,0,16,0
139.0,35,44,4,0.060606062,0.3030303,0.07858744,0.6662901,0.069000244140625,396,0.07112069,0.35560346,4,0,0,32
139.0,23,22,2,0.030303031,0.10606061,0.0,0.0022766376,0.0,156,0.028017242,0.09806035,0,0,2,0
139.0,41,44,15,0.22727273,0.3030303,0.58655566,0.6662901,0.5149993896484375,1485,0.2667026,0.35560346,15,0,0,29
139.0,36,44,1,0.015151516,0.3030303,0.0011470083,0.6662901,0.001007080078125,99,0.017780172,0.35560346,1,0,0,0
139.0,31,24,23,0.59090906,0.34848484,0.33143324,0.19818912,0.17401123046875,1794,0.54633623,0.32219827,0,0,23,0
139.0,42,22,5,0.07575758,0.10606061,0.0022766376,0.0022766376,0.0019989013671875,390,0.0700431,0.09806035,0,0,5,0
140.0,41,44,43,0.48863637,0.78409094,0.7287413,0.98784554,0.720001220703125,4257,0.5445127,0.81043744,43,0,0,29
140.0,27,41,19,0.2159091,0.2159091,0.01215444,0.01215444,0.0120086669921875,1482,0.18956254,0.18956254,0,0,19,0
140.0,32,44,11,0.125,0.78409094,0.25507337,0.98784554,0.25201416015625,1089,0.13929394,0.81043744,11,0,0,0
140.0,28,44,15,0.17045455,0.78409094,0.004030888,0.98784554,0.0039825439453125,990,0.12663086,0.81043744,0,15,0,4503
141.0,32,44,10,0.088495575,0.7787611,0.006861273,0.66704494,0.0059967041015625,990,0.09490941,0.81305724,10,0,0,0
141.0,28,44,7,0.061946902,0.7787611,0.10983275,0.66704494,0.0959930419921875,462,0.044291057,0.81305724,0,7,0,4510
141.0,23,44,21,0.18584071,0.7787611,0.27460805,0.66704494,0.2400054931640625,2079,0.19930975,0.81305724,21,0,0,0
141.0,33,41,2,0.097345136,0.22123894,0.30776215,0.33295506,0.1689910888671875,156,0.10037389,0.18694277,0,0,2,0
141.0,43,41,4,0.03539823,0.22123894,0.003439366,0.33295506,0.0030059814453125,312,0.029910842,0.18694277,0,0,4,0
141.0,27,41,19,0.16814159,0.22123894,0.13616048,0.33295506,0.1190032958984375,1482,0.1420765,0.18694277,0,0,19,0
141.0,33,44,9,0.097345136,0.7787611,0.30776215,0.66704494,0.0999908447265625,891,0.10037389,0.81305724,9,0,0,0
141.0,22,44,21,0.18584071,0.7787611,0.005726457,0.66704494,0.0050048828125,2079,0.19930975,0.81305724,21,0,0,0
141.0,37,44,20,0.17699115,0.7787611,0.15560949,0.66704494,0.1360015869140625,1980,0.18981881,0.81305724,20,0,0,0
142.0,42,22,2,0.014814815,0.014814815,0.0011588706,0.0011588706,0.001007080078125,156,0.014468559,0.014468559,0,0,2,0
142.0,28,44,63,0.46666667,0.82222223,0.64327854,0.8918387,0.55902099609375,4158,0.38564274,0.8263773,0,63,0,4573
142.0,30,23,5,0.037037037,0.14074074,0.004600365,0.105861075,0.003997802734375,390,0.036171395,0.1374513,0,0,5,0
142.0,23,44,8,0.05925926,0.82222223,0.0034590533,0.8918387,0.0030059814453125,792,0.07345576,0.8263773,8,0,0,0
142.0,33,41,3,0.17037037,0.022222223,0.15074098,0.001141312,0.0009918212890625,234,0.20534223,0.021702837,0,0,3,0
142.0,33,44,20,0.17037037,0.82222223,0.15074098,0.8918387,0.1300048828125,1980,0.20534223,0.8263773,20,0,0,0
142.0,22,44,11,0.08148148,0.82222223,0.0034414947,0.8918387,0.00299072265625,1089,0.10100167,0.8263773,11,0,0,0
142.0,37,44,9,0.17037037,0.82222223,0.19332069,0.8918387,0.0800018310546875,891,0.18391764,0.8263773,9,0,0,0
142.0,37,23,14,0.17037037,0.14074074,0.19332069,0.105861075,0.0879974365234375,1092,0.18391764,0.1374513,0,0,14,0
143.0,28,44,78,0.59090906,0.59090906,0.79613626,0.79613626,0.7929534912109375,5148,0.55,0.55,0,78,0,4651
143.0,37,23,24,0.18181819,0.4090909,0.07031896,0.20386371,0.070037841796875,1872,0.2,0.45,0,0,24,0
143.0,25,23,30,0.22727273,0.4090909,0.13354474,0.20386371,0.1330108642578125,2340,0.25,0.45,0,0,30,0
144.0,28,44,86,0.6515151,0.6515151,0.7468772,0.7468772,0.7700347900390625,5676,0.6126943,0.6126943,0,86,0,4737
144.0,25,23,46,0.34848484,0.34848484,0.25312278,0.25312278,0.2609710693359375,3588,0.3873057,0.3873057,0,0,46,0
145.0,28,44,71,0.36787564,0.36787564,0.7211337,0.7211337,0.6930084228515625,4686,0.32995352,0.32995352,0,71,0,4808
145.0,38,40,10,0.051813472,0.43523315,0.004175929,0.26117817,0.0040130615234375,780,0.054921843,0.46134347,0,0,10,0
145.0,34,40,71,0.36787564,0.43523315,0.25284216,0.26117817,0.24298095703125,5538,0.3899451,0.46134347,0,0,71,0
145.0,25,23,38,0.19689119,0.19689119,0.017688155,0.017688155,0.016998291015625,2964,0.208703,0.208703,0,0,38,0
145.0,39,40,3,0.015544041,0.43523315,0.004160051,0.26117817,0.003997802734375,234,0.016476553,0.46134347,0,0,3,0
146.0,34,40,28,0.2,0.23571429,0.21132454,0.29525572,0.2089996337890625,2184,0.22249389,0.26222494,0,0,28,0
146.0,28,44,92,0.6571429,0.6571429,0.6966752,0.6966752,0.6890106201171875,6072,0.6185819,0.6185819,0,92,0,4900
146.0,37,23,15,0.10714286,0.10714286,0.008069119,0.008069119,0.0079803466796875,1170,0.11919315,0.11919315,0,0,15,0
146.0,27,40,5,0.035714287,0.23571429,0.083931185,0.29525572,0.0830078125,390,0.03973105,0.26222494,0,0,5,0
147.0,34,40,29,0.17575757,0.2060606,0.018388478,0.09798365,0.0180206298828125,2262,0.19244513,0.22562532,0,0,29,0
147.0,28,44,93,0.56363636,0.56363636,0.6918178,0.6918178,0.677978515625,6138,0.52220523,0.52220523,0,93,0,4993
147.0,25,23,38,0.23030303,0.23030303,0.21019852,0.21019852,0.20599365234375,2964,0.25216946,0.25216946,0,0,38,0
147.0,38,40,5,0.030303031,0.2060606,0.07959517,0.09798365,0.0780029296875,390,0.033180196,0.22562532,0,0,5,0
148.0,28,44,66,0.6875,0.6875,0.89025086,0.89025086,0.8599853515625,4356,0.6505376,0.6505376,0,66,0,5059
148.0,33,41,5,0.052083332,0.052083332,0.010346244,0.010346244,0.0099945068359375,390,0.05824373,0.05824373,0,0,5,0
148.0,34,40,24,0.25,0.26041666,0.09837619,0.09940292,0.09503173828125,1872,0.2795699,0.29121864,0,0,24,0
148.0,27,40,1,0.010416667,0.26041666,0.0010267264,0.09940292,0.0009918212890625,78,0.011648745,0.29121864,0,0,1,0
149.0,28,44,56,0.33136094,0.3964497,0.48998228,0.49378613,0.5149688720703125,3696,0.29008713,0.3755592,0,56,0,5115
149.0,34,40,38,0.22485207,0.2781065,0.11990766,0.12276779,0.1260223388671875,2964,0.2326348,0.2877325,0,0,38,0
149.0,36,40,5,0.0295858,0.2781065,0.0,0.12276779,0.0,390,0.030609842,0.2877325,0,0,5,0
149.0,24,22,4,0.02366864,0.02366864,0.11989314,0.11989314,0.126007080078125,312,0.024487874,0.024487874,0,0,4,0
149.0,27,40,4,0.02366864,0.2781065,0.0028601296,0.12276779,0.0030059814453125,312,0.024487874,0.2877325,0,0,4,0
149.0,40,44,11,0.06508876,0.3964497,0.003803827,0.49378613,0.003997802734375,1089,0.0854721,0.3755592,11,0,0,0
149.0,31,41,26,0.15384616,0.15384616,0.05994657,0.05994657,0.0630035400390625,2028,0.15917118,0.15917118,0,0,26,0
149.0,37,23,25,0.147929,0.147929,0.20360638,0.20360638,0.2139892578125,1950,0.15304922,0.15304922,0,0,25,0
150.0,37,23,13,0.13402061,0.22680412,0.1326962,0.2505224,0.125,1014,0.11683374,0.19771864,0,0,13,0
150.0,40,22,9,0.2783505,0.10309278,0.31528306,0.11465133,0.108001708984375,702,0.2862081,0.08987211,0,0,9,0
150.0,39,44,16,0.16494845,0.5463917,0.2027699,0.51910585,0.191009521484375,1584,0.18250951,0.60456276,16,0,0,27
150.0,25,23,9,0.0927835,0.22680412,0.11782619,0.2505224,0.110992431640625,702,0.080884896,0.19771864,0,0,9,0
150.0,23,22,1,0.010309278,0.10309278,0.0,0.11465133,0.0,78,0.008987211,0.08987211,0,0,1,0
150.0,40,44,18,0.2783505,0.5463917,0.31528306,0.51910585,0.188995361328125,1782,0.2862081,0.60456276,18,0,0,0
150.0,31,41,12,0.31958762,0.12371134,0.23142464,0.11572042,0.1090087890625,936,0.32457656,0.10784653,0,0,12,0
150.0,31,44,19,0.31958762,0.5463917,0.23142464,0.51910585,0.1089935302734375,1881,0.32457656,0.60456276,19,0,0,0
151.0,31,44,10,0.07042254,0.57746476,0.13795678,0.8431862,0.1240234375,990,0.07735584,0.6343179,10,0,0,0
151.0,40,22,1,0.0070422534,0.0070422534,0.0,0.0,0.0,78,0.0060947025,0.0060947025,0,0,1,0
151.0,36,44,29,0.26760563,0.57746476,0.4137855,0.8431862,0.3690032958984375,2871,0.27918425,0.6343179,29,0,0,0
151.0,34,40,21,0.14788732,0.2112676,0.0144440485,0.017770762,0.0129852294921875,1638,0.12798874,0.18284106,0,0,21,0
151.0,29,44,16,0.112676054,0.57746476,0.078975506,0.8431862,0.0709991455078125,1584,0.123769335,0.6343179,16,0,0,0
151.0,39,44,13,0.09154929,0.57746476,0.012237554,0.8431862,0.0110015869140625,1287,0.10056259,0.6343179,13,0,0,27
151.0,25,23,29,0.20422535,0.20422535,0.13904306,0.13904306,0.125,2262,0.17674637,0.17674637,0,0,29,0
151.0,36,40,9,0.26760563,0.2112676,0.4137855,0.017770762,0.00299072265625,702,0.27918425,0.18284106,0,0,9,0
151.0,26,44,14,0.09859155,0.57746476,0.20355755,0.8431862,0.1829986572265625,1386,0.108298175,0.6343179,14,0,0,0
152.0,26,44,15,0.15463917,0.69072163,0.085003845,0.4953087,0.0810089111328125,1485,0.16549648,0.73921764,15,0,0,0
152.0,38,40,5,0.05154639,0.26804122,0.11436851,0.39663124,0.1089935302734375,390,0.043463726,0.22601137,0,0,5,0
152.0,43,22,1,0.12371134,0.010309278,0.23294799,0.10701934,0.10198974609375,78,0.13005684,0.008692745,0,0,1,1
152.0,43,44,11,0.12371134,0.69072163,0.23294799,0.4953087,0.1200103759765625,1089,0.13005684,0.73921764,11,0,0,0
152.0,25,23,3,0.030927835,0.030927835,0.0010407327,0.0010407327,0.0009918212890625,234,0.026078235,0.026078235,0,0,3,0
152.0,34,40,17,0.17525773,0.26804122,0.17943832,0.39663124,0.1710052490234375,1326,0.14777666,0.22601137,0,0,17,0
152.0,29,44,13,0.13402061,0.69072163,0.09549122,0.4953087,0.09100341796875,1287,0.1434303,0.73921764,13,0,0,0
152.0,24,44,14,0.14432989,0.69072163,0.11225503,0.4953087,0.1069793701171875,1386,0.1544634,0.73921764,14,0,0,0
152.0,35,44,14,0.14432989,0.69072163,0.076629944,0.4953087,0.073028564453125,1386,0.1544634,0.73921764,14,0,0,32
152.0,27,40,4,0.041237112,0.26804122,0.10282439,0.39663124,0.097991943359375,312,0.03477098,0.22601137,0,0,4,0
153.0,27,40,6,0.048780486,0.048780486,0.078644395,0.078644395,0.074005126953125,468,0.04262295,0.04262295,0,0,6,0
153.0,35,44,16,0.1300813,0.5365854,0.08289282,0.5398411,0.0780029296875,1584,0.1442623,0.595082,16,0,0,32
153.0,24,44,15,0.12195122,0.5365854,0.19234636,0.5398411,0.180999755859375,1485,0.1352459,0.595082,15,0,0,0
153.0,42,22,1,0.13821138,0.18699187,0.1827631,0.08183882,0.0009918212890625,78,0.15136611,0.16338798,0,0,1,0
153.0,42,44,16,0.13821138,0.5365854,0.1827631,0.5398411,0.170989990234375,1584,0.15136611,0.595082,16,0,0,0
153.0,31,22,21,0.17073171,0.18699187,0.08078482,0.08183882,0.076019287109375,1638,0.14918032,0.16338798,0,0,21,0
153.0,43,44,18,0.14634146,0.5365854,0.004248419,0.5398411,0.003997802734375,1782,0.16229509,0.595082,18,0,0,0
153.0,25,23,28,0.22764228,0.22764228,0.2996757,0.2996757,0.2819976806640625,2184,0.1989071,0.1989071,0,0,28,0
153.0,40,22,1,0.008130081,0.18699187,0.0,0.08183882,0.0,78,0.007103825,0.16338798,0,0,1,0
153.0,22,44,1,0.008130081,0.5365854,0.078644395,0.5398411,0.074005126953125,99,0.009016394,0.595082,1,0,0,0
154.0,22,44,31,0.28440368,0.6972477,0.39553994,0.98885936,0.3180084228515625,3069,0.30392158,0.74509805,31,0,0,0
154.0,25,40,5,0.04587156,0.08256881,0.0012336307,0.0024672614,0.0009918212890625,390,0.038621508,0.069518715,0,0,5,0
154.0,39,40,4,0.036697246,0.08256881,0.0012336307,0.0024672614,0.0009918212890625,312,0.030897208,0.069518715,0,0,4,0
154.0,32,44,12,0.110091746,0.6972477,0.21641678,0.98885936,0.1739959716796875,1188,0.11764706,0.74509805,12,0,0,0
154.0,42,44,13,0.119266056,0.6972477,0.01744164,0.98885936,0.0140228271484375,1287,0.12745099,0.74509805,13,0,0,0
154.0,31,22,17,0.1559633,0.17431192,0.006187132,0.007420763,0.004974365234375,1326,0.13131313,0.14676173,0,0,17,0
154.0,30,23,5,0.04587156,0.04587156,0.0012526097,0.0012526097,0.001007080078125,390,0.038621508,0.038621508,0,0,5,0
154.0,40,22,2,0.018348623,0.17431192,0.0012336307,0.007420763,0.0009918212890625,156,0.015448604,0.14676173,0,0,2,0
154.0,41,44,20,0.18348624,0.6972477,0.359461,0.98885936,0.28900146484375,1980,0.19607843,0.74509805,20,0,0,29
155.0,41,44,9,0.078947365,0.7017544,0.21106021,0.73818547,0.1869964599609375,891,0.09461612,0.71838164,9,0,0,29
155.0,25,40,4,0.20175439,0.03508772,0.018083494,0.0045122625,0.003997802734375,312,0.23287672,0.03313157,0,0,4,0
155.0,31,41,28,0.24561404,0.24561404,0.19184004,0.19184004,0.1699676513671875,2184,0.23192099,0.23192099,0,0,28,0
155.0,25,44,19,0.20175439,0.7017544,0.018083494,0.73818547,0.01202392578125,1881,0.23287672,0.71838164,19,0,0,0
155.0,32,44,17,0.1491228,0.7017544,0.24040714,0.73818547,0.2129974365234375,1683,0.17871934,0.71838164,17,0,0,0
155.0,28,44,35,0.30701753,0.7017544,0.27314687,0.73818547,0.24200439453125,2310,0.24530105,0.71838164,0,35,0,5150
155.0,30,23,2,0.01754386,0.01754386,0.06546225,0.06546225,0.0579986572265625,156,0.016565785,0.016565785,0,0,2,0
156.0,30,23,3,0.0625,0.0625,0.00094207656,0.00094207656,0.001007080078125,234,0.063621536,0.063621536,0,0,3,0
156.0,28,44,23,0.47916666,0.6875,0.62581,0.8269291,0.6689910888671875,1518,0.41272432,0.68189234,0,23,0,5173
156.0,31,41,10,0.20833333,0.25,0.08699934,0.17212881,0.0930023193359375,780,0.21207178,0.25448614,0,0,10,0
156.0,25,44,10,0.20833333,0.6875,0.20111908,0.8269291,0.214996337890625,990,0.26916802,0.68189234,10,0,0,0
156.0,33,41,2,0.041666668,0.25,0.08512946,0.17212881,0.09100341796875,156,0.042414356,0.25448614,0,0,2,0
157.0,28,44,65,0.6989247,0.9677419,0.83247876,0.9989776,0.8199920654296875,4290,0.6129447,0.9665667,0,65,0,5238
157.0,33,41,3,0.032258064,0.032258064,0.0010224157,0.0010224157,0.001007080078125,234,0.033433348,0.033433348,0,0,3,0
157.0,27,44,25,0.26881722,0.9677419,0.16649884,0.9989776,0.16400146484375,2475,0.35362196,0.9665667,25,0,0,0
158.0,27,44,4,0.05970149,0.92537314,0.0022231205,0.99668217,0.00201416015625,396,0.08582575,0.91547465,4,0,0,0
158.0,28,44,58,0.86567163,0.92537314,0.99445903,0.99668217,0.9009857177734375,3828,0.8296489,0.91547465,0,58,0,5296
158.0,30,23,5,0.07462686,0.07462686,0.0033178388,0.0033178388,0.0030059814453125,390,0.084525354,0.084525354,0,0,5,0
159.0,28,44,46,0.9019608,0.9019608,0.99801695,0.99801695,1.0059967041015625,3036,0.8861646,0.8861646,0,46,0,5342
159.0,33,41,5,0.09803922,0.09803922,0.0019830456,0.0019830456,0.0019989013671875,390,0.11383538,0.11383538,0,0,5,0
160.0,28,44,43,1.0,1.0,1.0,1.0,1.001007080078125,2838,1.0,1.0,0,43,0,5385
161.0,28,44,85,0.9139785,0.9139785,0.9980483,0.9980483,1.0299835205078125,5610,0.8999038,0.8999038,0,85,0,5470
161.0,33,41,5,0.05376344,0.05376344,0.0,0.0,0.0,390,0.062560156,0.062560156,0,0,5,0
161.0,30,23,3,0.032258064,0.032258064,0.00195171,0.00195171,0.00201416015625,234,0.037536092,0.037536092,0,0,3,0
162.0,28,44,51,0.87931037,0.87931037,0.66279775,0.66279775,0.6840057373046875,3366,0.86042947,0.86042947,0,51,0,5521
162.0,38,40,5,0.0862069,0.0862069,0.17345083,0.17345083,0.1790008544921875,390,0.09969325,0.09969325,0,0,5,0
162.0,30,23,2,0.03448276,0.03448276,0.16375142,0.16375142,0.1689910888671875,156,0.0398773,0.0398773,0,0,2,0
163.0,28,44,41,1.0,1.0,1.0,1.0,0.930999755859375,2706,1.0,1.0,0,41,0,5562
164.0,28,44,40,0.7017544,0.8245614,0.8744406,0.87533015,0.975006103515625,2640,0.6418672,0.8103574,0,40,0,5602
164.0,33,41,5,0.0877193,0.0877193,0.0009032064,0.0009032064,0.001007080078125,390,0.0948213,0.0948213,0,0,5,0
164.0,34,44,7,0.12280702,0.8245614,0.00088952144,0.87533015,0.0009918212890625,693,0.16849016,0.8103574,7,0,0,0
164.0,30,23,5,0.0877193,0.0877193,0.123766646,0.123766646,0.13800048828125,390,0.0948213,0.0948213,0,0,5,0
165.0,28,44,103,0.7923077,0.96153843,0.9796289,0.99695444,0.9619903564453125,6798,0.7258168,0.95836,0,103,0,5705
165.0,34,44,22,0.16923077,0.96153843,0.017325502,0.99695444,0.0170135498046875,2178,0.23254324,0.95836,22,0,0,0
165.0,27,40,5,0.03846154,0.03846154,0.0030455592,0.0030455592,0.00299072265625,390,0.041639976,0.041639976,0,0,5,0
166.0,28,44,64,0.8648649,0.8648649,0.84252733,0.84252733,0.8079833984375,4224,0.8441247,0.8441247,0,64,0,5769
166.0,38,40,10,0.13513513,0.13513513,0.15747267,0.15747267,0.1510162353515625,780,0.1558753,0.1558753,0,0,10,0
167.0,28,44,44,1.0,1.0,1.0,1.0,0.9409942626953125,2904,1.0,1.0,0,44,0,5813
168.0,28,44,47,0.90384614,0.90384614,0.99604183,0.99604183,1.006011962890625,3102,0.88831615,0.88831615,0,47,0,5860
168.0,27,40,5,0.09615385,0.09615385,0.0039581824,0.0039581824,0.003997802734375,390,0.111683846,0.111683846,0,0,5,0
169.0,28,44,36,0.972973,0.972973,0.99801105,0.99801105,1.00299072265625,2376,0.96821517,0.96821517,0,36,0,5896
169.0,33,41,1,0.027027028,0.027027028,0.0019889772,0.0019889772,0.0019989013671875,78,0.03178484,0.03178484,0,0,1,0
170.0,28,44,48,0.9056604,0.9056604,0.9952784,0.9952784,1.05499267578125,3168,0.89038783,0.89038783,0,48,0,5944
170.0,33,41,5,0.094339624,0.094339624,0.0047215982,0.0047215982,0.0050048828125,390,0.109612145,0.109612145,0,0,5,0
171.0,28,44,62,0.44927537,0.6376812,0.48651987,0.7813042,0.5050048828125,4092,0.38727996,0.63089156,0,62,0,6006
171.0,38,40,5,0.036231883,0.3115942,0.0019257342,0.21772557,0.0019989013671875,390,0.036910847,0.31743327,0,0,5,0
171.0,34,40,38,0.2753623,0.3115942,0.21579984,0.21772557,0.2239990234375,2964,0.28052244,0.31743327,0,0,38,0
171.0,43,22,2,0.014492754,0.014492754,0.0,0.0,0.0,156,0.014764339,0.014764339,0,0,2,1
171.0,32,44,24,0.17391305,0.6376812,0.13775615,0.7813042,0.1429901123046875,2376,0.22487223,0.63089156,24,0,0,0
171.0,33,41,5,0.036231883,0.036231883,0.0009702173,0.0009702173,0.001007080078125,390,0.036910847,0.036910847,0,0,5,0
