second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg
84.0,51,54,29,0.7837838,0.8378378,0.84916455,0.93387455,0.41100311279296875,2871,0.8117048,0.8676845,29,0,0,0
84.0,48,54,2,0.054054055,0.8378378,0.084709965,0.93387455,0.0410003662109375,198,0.055979643,0.8676845,2,0,0,0
84.0,46,42,4,0.10810811,0.10810811,0.051655106,0.051655106,0.02500152587890625,312,0.088210344,0.088210344,0,0,4,0
85.0,50,54,29,0.70731705,0.70731705,0.90181166,0.90181166,0.845001220703125,2871,0.7482408,0.7482408,29,0,0,0
85.0,6,4,5,0.12195122,0.12195122,0.032015633,0.032015633,0.029998779296875,392,0.10216315,0.10216315,0,0,0,5
85.0,2,0,1,0.024390243,0.024390243,0.0032080773,0.0032080773,0.0030059814453125,106,0.027625749,0.027625749,0,0,0,2
85.0,53,42,1,0.024390243,0.12195122,0.029882343,0.056564752,0.0279998779296875,78,0.020328382,0.10164191,0,0,1,0
85.0,35,42,4,0.09756097,0.12195122,0.026682409,0.056564752,0.02500152587890625,312,0.08131353,0.10164191,0,0,4,0
85.0,42,29,1,0.024390243,0.024390243,0.00639987,0.00639987,0.0059967041015625,78,0.020328382,0.020328382,0,0,1,0
86.0,17,4,1,0.030303031,0.030303031,0.009766159,0.009766159,0.00299835205078125,89,0.029009126,0.029009126,0,0,0,1
86.0,49,54,23,0.6969697,0.6969697,0.8305708,0.8305708,0.25499725341796875,2277,0.7421773,0.7421773,23,0,0,0
86.0,53,42,3,0.09090909,0.21212122,0.05213588,0.13031486,0.0160064697265625,234,0.076271184,0.1779661,0,0,3,0
86.0,42,29,2,0.060606062,0.060606062,0.029348178,0.029348178,0.00901031494140625,156,0.050847456,0.050847456,0,0,2,0
86.0,43,42,4,0.121212125,0.21212122,0.07817897,0.13031486,0.0240020751953125,312,0.10169491,0.1779661,0,0,4,0
87.0,49,54,6,1.0,1.0,1.0,1.0,3.5800018310546875,594,1.0,1.0,6,0,0,0
91.0,44,54,29,1.0,1.0,1.0,1.0,1.3779983520507812,2871,1.0,1.0,29,0,0,0
92.0,30,54,9,1.0,1.0,1.0,1.0,0.302001953125,891,1.0,1.0,9,0,0,0
93.0,41,54,29,0.59183675,1.0,0.8804818,1.0,1.0240020751953125,2871,0.59183675,1.0,29,0,0,0
93.0,30,54,20,0.40816328,1.0,0.11951823,1.0,0.13899993896484375,1980,0.40816328,1.0,20,0,0,0
94.0,14,4,1,0.011363637,0.011363637,0.0031503637,0.0031503637,0.003997802734375,89,0.010227534,0.010227534,0,0,0,6
94.0,33,54,29,0.32954547,0.9886364,0.1245055,0.99684966,0.15799713134765625,2871,0.32992417,0.98977244,29,0,0,0
94.0,37,54,29,0.32954547,0.9886364,0.08903986,0.99684966,0.1129913330078125,2871,0.32992417,0.98977244,29,0,0,0
94.0,32,54,29,0.32954547,0.9886364,0.7833043,0.99684966,0.9940109252929688,2871,0.32992417,0.98977244,29,0,0,0
95.0,35,54,29,1.0,1.0,1.0,1.0,1.1959991455078125,2871,1.0,1.0,29,0,0,0
96.0,16,4,2,1.0,1.0,1.0,1.0,0.28200531005859375,178,1.0,1.0,0,0,0,7
97.0,6,4,4,0.5,0.75,0.5882353,0.7647059,0.0099945068359375,303,0.4734375,0.66875,0,0,0,9
97.0,2,0,1,0.125,0.25,0.11764706,0.23529412,0.0019989013671875,106,0.165625,0.33125,0,0,0,3
97.0,16,4,2,0.25,0.75,0.1764706,0.7647059,0.00299835205078125,125,0.1953125,0.66875,0,0,0,9
97.0,3,0,1,0.125,0.25,0.11764706,0.23529412,0.0019989013671875,106,0.165625,0.33125,0,0,0,6
98.0,20,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,1
100.0,25,4,1,1.0,1.0,1.0,1.0,0.0030059814453125,89,1.0,1.0,0,0,0,2
101.0,12,4,1,0.14285715,0.85714287,0.13631634,0.8182449,0.00299835205078125,89,0.15161839,0.81942075,0,0,0,1
101.0,8,4,5,0.71428573,0.85714287,0.6819286,0.8182449,0.0149993896484375,392,0.6678024,0.81942075,0,0,0,10
101.0,3,0,1,0.14285715,0.14285715,0.18175511,0.18175511,0.003997802734375,106,0.18057922,0.18057922,0,0,0,7
103.0,27,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,2
107.0,13,4,1,0.16666667,0.8333333,0.09116118,0.90918547,0.00200653076171875,89,0.17871486,0.7871486,0,0,0,2
107.0,28,4,4,0.6666667,0.8333333,0.8180243,0.90918547,0.01800537109375,303,0.6084337,0.7871486,0,0,0,4
107.0,3,0,1,0.16666667,0.16666667,0.09081456,0.09081456,0.0019989013671875,106,0.2128514,0.2128514,0,0,0,8
108.0,3,0,1,0.16666667,0.16666667,0.11759426,0.11759426,0.0019989013671875,106,0.2128514,0.2128514,0,0,0,9
108.0,9,4,5,0.8333333,0.8333333,0.88240576,0.88240576,0.0149993896484375,392,0.7871486,0.7871486,0,0,0,9
110.0,15,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,2
111.0,11,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,2
112.0,3,0,1,0.16666667,0.16666667,0.10026687,0.10026687,0.00200653076171875,106,0.2128514,0.2128514,0,0,0,10
112.0,10,4,5,0.8333333,0.8333333,0.8997331,0.8997331,0.01800537109375,392,0.7871486,0.7871486,0,0,0,5
113.0,7,4,5,0.71428573,0.85714287,0.7501192,0.8125894,0.01200103759765625,392,0.6678024,0.81942075,0,0,0,9
113.0,2,0,1,0.14285715,0.14285715,0.1874106,0.1874106,0.00299835205078125,106,0.18057922,0.18057922,0,0,0,4
113.0,26,4,1,0.14285715,0.85714287,0.062470194,0.8125894,0.00099945068359375,89,0.15161839,0.81942075,0,0,0,2
114.0,21,4,5,0.41666666,0.8333333,0.267152,0.94653463,0.03499603271484375,392,0.3935743,0.7871486,0,0,0,9
114.0,3,0,1,0.083333336,0.16666667,0.038147934,0.053465348,0.00499725341796875,106,0.1064257,0.2128514,0,0,0,11
114.0,5,4,5,0.41666666,0.8333333,0.6793826,0.94653463,0.08899688720703125,392,0.3935743,0.7871486,0,0,0,5
114.0,2,0,1,0.083333336,0.16666667,0.015317414,0.053465348,0.00200653076171875,106,0.1064257,0.2128514,0,0,0,5
116.0,23,4,5,0.8333333,0.8333333,0.8125,0.8125,0.01299285888671875,392,0.7871486,0.7871486,0,0,0,5
116.0,2,0,1,0.16666667,0.16666667,0.1875,0.1875,0.00299835205078125,106,0.2128514,0.2128514,0,0,0,6
119.0,24,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,2
120.0,19,4,1,0.5,1.0,0.4,1.0,0.0019989013671875,89,0.5,1.0,0,0,0,2
120.0,22,4,1,0.5,1.0,0.6,1.0,0.00299835205078125,89,0.5,1.0,0,0,0,1
121.0,18,4,4,0.8,0.8,0.8668022,0.8668022,0.01300811767578125,303,0.7408313,0.7408313,0,0,0,13
121.0,3,0,1,0.2,0.2,0.13319777,0.13319777,0.0019989013671875,106,0.2591687,0.2591687,0,0,0,12
124.0,13,4,1,0.14285715,0.85714287,0.111393474,0.88860655,0.00200653076171875,89,0.15161839,0.81942075,0,0,0,3
124.0,16,4,5,0.71428573,0.85714287,0.77721304,0.88860655,0.01399993896484375,392,0.6678024,0.81942075,0,0,0,14
124.0,3,0,1,0.14285715,0.14285715,0.111393474,0.111393474,0.00200653076171875,106,0.18057922,0.18057922,0,0,0,13
125.0,2,0,1,0.16666667,0.16666667,0.05879713,0.05879713,0.0019989013671875,106,0.2128514,0.2128514,0,0,0,7
125.0,5,4,4,0.6666667,0.8333333,0.61759424,0.9412029,0.02099609375,303,0.6084337,0.7871486,0,0,0,9
125.0,11,4,1,0.16666667,0.8333333,0.3236086,0.9412029,0.0110015869140625,89,0.17871486,0.7871486,0,0,0,3
126.0,14,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,7
127.0,25,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,3
131.0,27,4,1,1.0,1.0,1.0,1.0,0.001007080078125,89,1.0,1.0,0,0,0,3
133.0,41,54,29,0.46031746,0.9206349,0.23036706,0.99091005,0.3549957275390625,2871,0.46675336,0.9335067,29,0,0,0
133.0,9,4,4,0.06349207,0.06349207,0.0077927737,0.0077927737,0.0120086669921875,303,0.04926028,0.04926028,0,0,0,13
133.0,3,0,1,0.015873017,0.015873017,0.0012971453,0.0012971453,0.0019989013671875,106,0.01723297,0.01723297,0,0,0,14
133.0,46,54,29,0.46031746,0.9206349,0.76054305,0.99091005,1.1719970703125,2871,0.46675336,0.9335067,29,0,0,0
134.0,26,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,3
135.0,44,54,29,1.0,1.0,1.0,1.0,0.6729888916015625,2871,1.0,1.0,29,0,0,0
136.0,53,54,29,0.9354839,0.9354839,0.6200995,0.6200995,0.58599853515625,2871,0.94162023,0.94162023,29,0,0,0
136.0,23,4,2,0.06451613,0.06451613,0.37990054,0.37990054,0.3590087890625,178,0.058379795,0.058379795,0,0,0,7
137.0,38,54,29,0.7631579,0.7631579,0.941514,0.941514,0.3379974365234375,2871,0.7975,0.7975,29,0,0,0
137.0,28,4,5,0.13157895,0.18421052,0.041781783,0.050112635,0.0149993896484375,392,0.10888889,0.14361112,0,0,0,9
137.0,3,0,1,0.02631579,0.05263158,0.005568071,0.008373358,0.0019989013671875,106,0.029444445,0.05888889,0,0,0,15
137.0,23,4,2,0.05263158,0.18421052,0.008330854,0.050112635,0.00299072265625,125,0.034722224,0.14361112,0,0,0,9
137.0,2,0,1,0.02631579,0.05263158,0.0028052875,0.008373358,0.001007080078125,106,0.029444445,0.05888889,0,0,0,8
139.0,47,54,29,0.70731705,0.70731705,0.7246686,0.7246686,0.50799560546875,2871,0.74980414,0.74980414,29,0,0,0
139.0,30,38,4,0.09756097,0.19512194,0.0171089,0.034239568,0.011993408203125,312,0.081483416,0.16296683,0,0,4,0
139.0,38,29,2,0.048780486,0.048780486,0.007139592,0.007139592,0.0050048828125,156,0.040741708,0.040741708,0,0,2,0
139.0,48,38,4,0.09756097,0.19512194,0.017130667,0.034239568,0.0120086669921875,312,0.081483416,0.16296683,0,0,4,0
139.0,18,4,2,0.048780486,0.048780486,0.23395224,0.23395224,0.16400146484375,178,0.046487335,0.046487335,0,0,0,15
140.0,10,4,4,0.16,0.48,0.93842435,0.9600863,0.8229827880859375,303,0.1509716,0.4529148,0,0,0,9
140.0,38,29,2,0.08,0.08,0.004558583,0.004558583,0.003997802734375,156,0.07772795,0.07772795,0,0,2,0
140.0,3,0,3,0.12,0.12,0.00798622,0.00798622,0.0070037841796875,318,0.15844545,0.15844545,0,0,0,18
140.0,32,38,4,0.16,0.32,0.012544803,0.027368898,0.0110015869140625,312,0.1554559,0.3109118,0,0,4,0
140.0,20,4,1,0.04,0.48,0.0022792914,0.9600863,0.0019989013671875,89,0.044344794,0.4529148,0,0,0,2
140.0,21,4,4,0.16,0.48,0.013675749,0.9600863,0.011993408203125,303,0.1509716,0.4529148,0,0,0,13
140.0,18,4,3,0.12,0.48,0.005706928,0.9600863,0.0050048828125,214,0.10662681,0.4529148,0,0,0,18
140.0,31,38,4,0.16,0.32,0.014824094,0.027368898,0.01300048828125,312,0.1554559,0.3109118,0,0,4,0
141.0,24,4,1,1.0,1.0,1.0,1.0,0.0019989013671875,89,1.0,1.0,0,0,0,3
142.0,34,54,29,0.96666664,0.96666664,0.99279153,0.99279153,0.41400146484375,2871,0.96993244,0.96993244,29,0,0,0
142.0,15,4,1,0.033333335,0.033333335,0.00720846,0.00720846,0.0030059814453125,89,0.030067567,0.030067567,0,0,0,3
144.0,7,4,4,0.6666667,0.8333333,0.73346895,0.8667345,0.0110015869140625,303,0.6084337,0.7871486,0,0,0,13
144.0,2,0,1,0.16666667,0.16666667,0.13326551,0.13326551,0.0019989013671875,106,0.2128514,0.2128514,0,0,0,9
144.0,22,4,1,0.16666667,0.8333333,0.13326551,0.8667345,0.0019989013671875,89,0.17871486,0.7871486,0,0,0,2
145.0,42,54,29,1.0,1.0,1.0,1.0,0.9950103759765625,2871,1.0,1.0,29,0,0,0
146.0,43,54,29,0.70731705,0.70731705,0.89153206,0.89153206,0.74798583984375,2871,0.7519644,0.7519644,29,0,0,0
146.0,34,42,1,0.024390243,0.2682927,0.008347883,0.10728575,0.0070037841796875,78,0.020429544,0.224725,0,0,1,0
146.0,41,42,5,0.12195122,0.2682927,0.011912556,0.10728575,0.0099945068359375,390,0.10214772,0.224725,0,0,5,0
146.0,46,42,5,0.12195122,0.2682927,0.087025315,0.10728575,0.0730133056640625,390,0.10214772,0.224725,0,0,5,0
146.0,19,4,1,0.024390243,0.024390243,0.0011821621,0.0011821621,0.0009918212890625,89,0.023310633,0.023310633,0,0,0,3
147.0,46,42,4,0.22222222,0.7777778,0.23092723,0.84624416,0.0120086669921875,312,0.22222222,0.7777778,0,0,4,0
147.0,42,29,4,0.22222222,0.22222222,0.15375587,0.15375587,0.00799560546875,312,0.22222222,0.22222222,0,0,4,0
147.0,33,42,3,0.16666667,0.7777778,0.17312206,0.84624416,0.009002685546875,234,0.16666667,0.7777778,0,0,0,3
147.0,34,42,4,0.22222222,0.7777778,0.25,0.84624416,0.01300048828125,312,0.22222222,0.7777778,0,0,4,0
147.0,41,42,3,0.16666667,0.7777778,0.19219483,0.84624416,0.0099945068359375,234,0.16666667,0.7777778,0,0,3,0
148.0,53,42,4,0.14285715,0.96428573,0.015029371,0.9976891,0.01300048828125,312,0.14285715,0.96428573,0,0,4,0
148.0,42,29,1,0.035714287,0.035714287,0.002310854,0.002310854,0.0019989013671875,78,0.035714287,0.035714287,0,0,1,0
148.0,35,42,12,0.42857143,0.96428573,0.52138865,0.9976891,0.4510040283203125,936,0.42857143,0.96428573,0,0,12,0
148.0,43,42,11,0.39285713,0.96428573,0.46127114,0.9976891,0.3990020751953125,858,0.39285713,0.96428573,0,0,11,0
149.0,43,42,8,0.19512194,0.2682927,0.38842943,0.3949977,0.2959747314453125,624,0.16390859,0.22537431,0,0,8,0
149.0,42,29,1,0.024390243,0.024390243,0.0026233054,0.0026233054,0.0019989013671875,78,0.020488573,0.020488573,0,0,1,0
149.0,36,54,29,0.70731705,0.70731705,0.602379,0.602379,0.4589996337890625,2871,0.7541371,0.7541371,29,0,0,0
149.0,35,42,3,0.07317073,0.2682927,0.006568276,0.3949977,0.0050048828125,234,0.06146572,0.22537431,0,0,3,0
150.0,35,42,4,0.1,0.1,0.013968055,0.013968055,0.0170135498046875,312,0.0830008,0.0830008,0,0,4,0
150.0,42,29,1,0.025,0.025,0.0016410899,0.0016410899,0.0019989013671875,78,0.0207502,0.0207502,0,0,1,0
150.0,8,4,5,0.125,0.125,0.0131412465,0.0131412465,0.0160064697265625,392,0.10428306,0.10428306,0,0,0,15
150.0,3,0,1,0.025,0.025,0.0008268086,0.0008268086,0.001007080078125,106,0.02819899,0.02819899,0,0,0,19
150.0,45,54,29,0.725,0.725,0.9704228,0.9704228,1.1820068359375,2871,0.76376694,0.76376694,29,0,0,0
151.0,17,4,1,0.033333335,0.033333335,0.0014601144,0.0014601144,0.0019989013671875,89,0.030067567,0.030067567,0,0,0,2
151.0,40,54,29,0.96666664,0.96666664,0.99853987,0.99853987,1.36700439453125,2871,0.96993244,0.96993244,29,0,0,0
153.0,52,54,29,0.5,1.0,0.48615497,1.0,0.40399169921875,2871,0.5,1.0,29,0,0,0
153.0,30,54,29,0.5,1.0,0.513845,1.0,0.427001953125,2871,0.5,1.0,29,0,0,0
154.0,35,54,29,0.82857144,0.82857144,0.93241364,0.93241364,0.5930023193359375,2871,0.8521817,0.8521817,29,0,0,0
154.0,6,4,5,0.14285715,0.14285715,0.055014394,0.055014394,0.0349884033203125,392,0.116355,0.116355,0,0,0,14
154.0,2,0,1,0.028571429,0.028571429,0.0125719765,0.0125719765,0.00799560546875,106,0.031463344,0.031463344,0,0,0,10
155.0,39,54,29,0.46031746,0.9206349,0.27735654,0.9855394,0.4029998779296875,2871,0.4640375,0.928075,29,0,0,0
155.0,31,54,29,0.46031746,0.9206349,0.7081828,0.9855394,1.02899169921875,2871,0.4640375,0.928075,29,0,0,0
155.0,12,4,5,0.07936508,0.07936508,0.01446064,0.01446064,0.0210113525390625,445,0.07192501,0.07192501,0,0,0,6
156.0,32,54,29,0.96666664,0.96666664,0.99353087,0.99353087,0.3069915771484375,2871,0.96993244,0.96993244,0,0,0,29
156.0,12,4,1,0.033333335,0.033333335,0.0064691356,0.0064691356,0.0019989013671875,89,0.030067567,0.030067567,0,0,0,7
157.0,33,54,29,1.0,1.0,1.0,1.0,0.7920074462890625,2871,1.0,1.0,29,0,0,0
158.0,25,4,1,0.16666667,0.8333333,0.12511939,0.9379179,0.0019989013671875,89,0.17871486,0.7871486,0,0,0,4
158.0,28,4,4,0.6666667,0.8333333,0.8127985,0.9379179,0.0129852294921875,303,0.6084337,0.7871486,0,0,0,13
158.0,3,0,1,0.16666667,0.16666667,0.062082138,0.062082138,0.0009918212890625,106,0.2128514,0.2128514,0,0,0,20
159.0,27,4,1,0.125,0.875,0.11759426,0.9416517,0.0019989013671875,89,0.13165681,0.84319526,0,0,0,4
159.0,26,4,1,0.125,0.875,0.11759426,0.9416517,0.0019989013671875,89,0.13165681,0.84319526,0,0,0,4
159.0,7,4,5,0.625,0.875,0.7064632,0.9416517,0.0120086669921875,392,0.57988167,0.84319526,0,0,0,18
